,tournament,neutral,home_rank,home_weighted_points,home_team,away_rank,away_weighted_points,away_team,won,rank_diff,point_diff
Estonia,FIFA World Cup qualification,False,4.0,646.1566666666666,Belgium,90.33333333333333,218.51500000000001,Estonia,1,-86.33333333333333,427.64166666666665
Estonia,FIFA World Cup qualification,False,1.0,822.7366666666667,Germany,90.33333333333333,218.51500000000001,Estonia,1,-89.33333333333333,604.2216666666667
Estonia,FIFA World Cup qualification,False,133.5,78.05166666666666,Latvia,90.33333333333333,218.51500000000001,Estonia,1,43.16666666666667,-140.46333333333337
Estonia,FIFA World Cup qualification,False,19.666666666666668,527.0783333333334,Netherlands,90.33333333333333,218.51500000000001,Estonia,1,-70.66666666666666,308.5633333333334
Estonia,FIFA World Cup qualification,False,19.666666666666668,527.0783333333334,Netherlands,90.33333333333333,218.51500000000001,Estonia,1,-70.66666666666666,308.5633333333334
Estonia,FIFA World Cup qualification,False,3.5,708.9733333333334,Portugal,90.33333333333333,218.51500000000001,Estonia,1,-86.83333333333333,490.45833333333337
Estonia,FIFA World Cup qualification,False,3.5,708.9733333333334,Portugal,90.33333333333333,218.51500000000001,Estonia,1,-86.83333333333333,490.45833333333337
Estonia,FIFA World Cup qualification,False,34.166666666666664,493.81333333333333,Scotland,90.33333333333333,218.51500000000001,Estonia,1,-56.166666666666664,275.2983333333333
Estonia,FIFA World Cup qualification,False,28.5,358.18666666666667,Slovakia,90.33333333333333,218.51500000000001,Estonia,1,-61.83333333333333,139.67166666666665
Estonia,FIFA World Cup qualification,False,7.333333333333333,608.915,Spain,90.33333333333333,218.51500000000001,Estonia,1,-83.0,390.4
Estonia,FIFA World Cup qualification,False,38.166666666666664,290.03666666666663,Turkey,90.33333333333333,218.51500000000001,Estonia,1,-52.166666666666664,71.52166666666662
Ethiopia,FIFA World Cup qualification,False,84.16666666666667,165.73666666666665,Benin,141.83333333333334,55.501666666666665,Ethiopia,1,-57.66666666666667,110.23499999999999
Ethiopia,FIFA World Cup qualification,False,146.0,43.41166666666667,Botswana,141.83333333333334,55.501666666666665,Ethiopia,1,4.166666666666657,-12.089999999999996
Ethiopia,FIFA World Cup qualification,False,52.666666666666664,252.12166666666664,Burkina Faso,141.83333333333334,55.501666666666665,Ethiopia,1,-89.16666666666669,196.61999999999998
Ethiopia,FIFA World Cup qualification,False,42.333333333333336,273.91833333333335,Egypt,141.83333333333334,55.501666666666665,Ethiopia,1,-99.5,218.41666666666669
Ethiopia,FIFA World Cup qualification,False,98.0,175.64666666666665,Libya,141.83333333333334,55.501666666666665,Ethiopia,1,-43.83333333333334,120.14499999999998
Ethiopia,FIFA World Cup qualification,False,41.333333333333336,380.00333333333333,Morocco,141.83333333333334,55.501666666666665,Ethiopia,1,-100.5,324.50166666666667
Ethiopia,FIFA World Cup qualification,False,19.666666666666668,580.4266666666666,Tunisia,141.83333333333334,55.501666666666665,Ethiopia,1,-122.16666666666667,524.925
Faroe Islands,FIFA World Cup qualification,False,27.333333333333332,430.10999999999996,Austria,94.5,127.30499999999999,Faroe Islands,1,-67.16666666666667,302.80499999999995
Faroe Islands,FIFA World Cup qualification,False,27.333333333333332,430.10999999999996,Austria,94.5,127.30499999999999,Faroe Islands,1,-67.16666666666667,302.80499999999995
Faroe Islands,FIFA World Cup qualification,False,4.0,646.1566666666666,Belgium,94.5,127.30499999999999,Faroe Islands,1,-90.5,518.8516666666667
Faroe Islands,FIFA World Cup qualification,False,89.16666666666667,206.66,Cyprus,94.5,127.30499999999999,Faroe Islands,1,-5.333333333333329,79.355
Faroe Islands,FIFA World Cup qualification,False,8.0,521.5266666666665,France,94.5,127.30499999999999,Faroe Islands,1,-86.5,394.2216666666665
Faroe Islands,FIFA World Cup qualification,False,1.0,822.7366666666667,Germany,94.5,127.30499999999999,Faroe Islands,1,-93.5,695.4316666666667
Faroe Islands,FIFA World Cup qualification,False,96.66666666666667,60.405,Israel,94.5,127.30499999999999,Faroe Islands,1,2.1666666666666714,-66.89999999999999
Faroe Islands,FIFA World Cup qualification,False,126.66666666666667,73.19,Kazakhstan,94.5,127.30499999999999,Faroe Islands,1,32.16666666666667,-54.114999999999995
Faroe Islands,FIFA World Cup qualification,False,3.5,708.9733333333334,Portugal,94.5,127.30499999999999,Faroe Islands,1,-91.0,581.6683333333334
Faroe Islands,FIFA World Cup qualification,False,34.333333333333336,384.19,Romania,94.5,127.30499999999999,Faroe Islands,1,-60.166666666666664,256.885
Faroe Islands,FIFA World Cup qualification,False,64.66666666666667,212.42,Russia,94.5,127.30499999999999,Faroe Islands,1,-29.83333333333333,85.115
Faroe Islands,FIFA World Cup qualification,True,34.833333333333336,445.91499999999996,Serbia,94.5,127.30499999999999,Faroe Islands,1,-59.666666666666664,318.60999999999996
Faroe Islands,FIFA World Cup qualification,False,34.833333333333336,445.91499999999996,Serbia,94.5,127.30499999999999,Faroe Islands,1,-59.666666666666664,318.60999999999996
Faroe Islands,FIFA World Cup qualification,False,28.5,358.18666666666667,Slovakia,94.5,127.30499999999999,Faroe Islands,1,-66.0,230.88166666666666
Faroe Islands,FIFA World Cup qualification,False,62.5,238.87666666666667,Slovenia,94.5,127.30499999999999,Faroe Islands,1,-32.0,111.57166666666667
Faroe Islands,FIFA World Cup qualification,False,7.0,613.3216666666666,Switzerland,94.5,127.30499999999999,Faroe Islands,1,-87.5,486.0166666666666
Faroe Islands,FIFA World Cup qualification,False,7.0,613.3216666666666,Switzerland,94.5,127.30499999999999,Faroe Islands,1,-87.5,486.0166666666666
Faroe Islands,FIFA World Cup qualification,False,19.833333333333332,376.8283333333333,Wales,94.5,127.30499999999999,Faroe Islands,1,-74.66666666666667,249.5233333333333
Fiji,FIFA World Cup qualification,False,37.5,394.7683333333334,Australia,166.83333333333334,58.02166666666667,Fiji,1,-129.33333333333334,336.7466666666667
Fiji,FIFA World Cup qualification,False,155.16666666666666,83.23,New Caledonia,166.83333333333334,58.02166666666667,Fiji,1,-11.666666666666686,25.208333333333336
Fiji,FIFA World Cup qualification,False,124.5,101.87,New Zealand,166.83333333333334,58.02166666666667,Fiji,1,-42.33333333333334,43.848333333333336
Fiji,FIFA World Cup qualification,False,124.5,101.87,New Zealand,166.83333333333334,58.02166666666667,Fiji,1,-42.33333333333334,43.848333333333336
Finland,FIFA World Cup qualification,False,57.833333333333336,243.60333333333332,Albania,65.0,346.72499999999997,Finland,1,-7.166666666666664,-103.12166666666664
Finland,FIFA World Cup qualification,False,27.333333333333332,430.10999999999996,Austria,65.0,346.72499999999997,Finland,1,-37.66666666666667,83.38499999999999
Finland,FIFA World Cup qualification,False,4.0,646.1566666666666,Belgium,65.0,346.72499999999997,Finland,1,-61.0,299.4316666666667
Finland,FIFA World Cup qualification,False,46.333333333333336,370.25999999999993,Bulgaria,65.0,346.72499999999997,Finland,1,-18.666666666666664,23.534999999999968
Finland,FIFA World Cup qualification,False,46.333333333333336,370.25999999999993,Bulgaria,65.0,346.72499999999997,Finland,1,-18.666666666666664,23.534999999999968
Finland,FIFA World Cup qualification,False,45.5,306.84833333333336,Czech Republic,65.0,346.72499999999997,Finland,1,-19.5,-39.87666666666661
Finland,FIFA World Cup qualification,False,14.333333333333334,479.66833333333335,England,65.0,346.72499999999997,Finland,1,-50.666666666666664,132.94333333333338
Finland,FIFA World Cup qualification,False,8.0,521.5266666666665,France,65.0,346.72499999999997,Finland,1,-57.0,174.80166666666656
Finland,FIFA World Cup qualification,False,1.0,822.7366666666667,Germany,65.0,346.72499999999997,Finland,1,-64.0,476.0116666666667
Finland,FIFA World Cup qualification,False,1.0,822.7366666666667,Germany,65.0,346.72499999999997,Finland,1,-64.0,476.0116666666667
Finland,FIFA World Cup qualification,False,44.833333333333336,339.45666666666665,Greece,65.0,346.72499999999997,Finland,1,-20.166666666666664,-7.268333333333317
Finland,FIFA World Cup qualification,False,20.333333333333332,519.1433333333333,Iceland,65.0,346.72499999999997,Finland,1,-44.66666666666667,172.41833333333335
Finland,FIFA World Cup qualification,False,16.833333333333332,440.00500000000005,Italy,65.0,346.72499999999997,Finland,1,-48.16666666666667,93.28000000000009
Finland,FIFA World Cup qualification,False,8.0,569.9300000000001,Poland,65.0,346.72499999999997,Finland,1,-57.0,223.2050000000001
Finland,FIFA World Cup qualification,False,8.0,569.9300000000001,Poland,65.0,346.72499999999997,Finland,1,-57.0,223.2050000000001
Finland,FIFA World Cup qualification,False,34.333333333333336,384.19,Romania,65.0,346.72499999999997,Finland,1,-30.666666666666664,37.46500000000003
Finland,FIFA World Cup qualification,True,64.66666666666667,212.42,Russia,65.0,346.72499999999997,Finland,1,-0.3333333333333286,-134.30499999999998
Finland,FIFA World Cup qualification,False,34.166666666666664,493.81333333333333,Scotland,65.0,346.72499999999997,Finland,1,-30.833333333333336,147.08833333333337
Finland,FIFA World Cup qualification,False,38.166666666666664,290.03666666666663,Turkey,65.0,346.72499999999997,Finland,1,-26.833333333333336,-56.68833333333333
France,FIFA World Cup,False,4.5,462.20166666666665,Argentina,8.0,521.5266666666665,France,1,-3.5,-59.324999999999875
France,FIFA World Cup,True,27.333333333333332,430.10999999999996,Austria,8.0,521.5266666666665,France,1,19.333333333333332,-91.41666666666657
France,FIFA World Cup qualification,False,27.333333333333332,430.10999999999996,Austria,8.0,521.5266666666665,France,1,19.333333333333332,-91.41666666666657
France,FIFA World Cup qualification,False,4.0,646.1566666666666,Belgium,8.0,521.5266666666665,France,1,-4.0,124.63000000000011
France,FIFA World Cup,True,2.0,638.3583333333332,Brazil,8.0,521.5266666666665,France,1,-6.0,116.8316666666667
France,FIFA World Cup qualification,False,46.333333333333336,370.25999999999993,Bulgaria,8.0,521.5266666666665,France,1,38.333333333333336,-151.2666666666666
France,FIFA World Cup qualification,False,19.666666666666668,527.0783333333334,Netherlands,8.0,521.5266666666665,France,1,11.666666666666668,5.551666666666847
France,FIFA World Cup qualification,True,64.66666666666667,212.42,Russia,8.0,521.5266666666665,France,1,56.66666666666667,-309.10666666666657
France,FIFA World Cup qualification,False,34.166666666666664,493.81333333333333,Scotland,8.0,521.5266666666665,France,1,26.166666666666664,-27.713333333333196
France,FIFA World Cup,False,74.83333333333333,190.57333333333335,South Africa,8.0,521.5266666666665,France,1,66.83333333333333,-330.95333333333315
France,FIFA World Cup qualification,False,21.0,578.8333333333334,Sweden,8.0,521.5266666666665,France,1,13.0,57.30666666666684
Gabon,FIFA World Cup qualification,False,139.5,115.98,Angola,91.66666666666667,173.07000000000002,Gabon,1,47.83333333333333,-57.09000000000002
Gabon,FIFA World Cup qualification,False,52.666666666666664,252.12166666666664,Burkina Faso,91.66666666666667,173.07000000000002,Gabon,1,-39.00000000000001,79.05166666666662
Gabon,FIFA World Cup qualification,False,49.5,256.27833333333336,Cameroon,91.66666666666667,173.07000000000002,Gabon,1,-42.16666666666667,83.20833333333334
Gabon,FIFA World Cup qualification,False,89.0,148.03833333333336,Congo,91.66666666666667,173.07000000000002,Gabon,1,-2.6666666666666714,-25.031666666666666
Gabon,FIFA World Cup qualification,False,51.0,263.55833333333334,Ghana,91.66666666666667,173.07000000000002,Gabon,1,-40.66666666666667,90.48833333333332
Gabon,FIFA World Cup qualification,False,51.0,263.55833333333334,Ghana,91.66666666666667,173.07000000000002,Gabon,1,-40.66666666666667,90.48833333333332
Gabon,FIFA World Cup qualification,False,98.0,175.64666666666665,Libya,91.66666666666667,173.07000000000002,Gabon,1,6.333333333333329,2.5766666666666254
Gabon,FIFA World Cup qualification,False,109.5,155.11166666666668,Madagascar,91.66666666666667,173.07000000000002,Gabon,1,17.83333333333333,-17.958333333333343
Gabon,FIFA World Cup qualification,False,41.333333333333336,380.00333333333333,Morocco,91.66666666666667,173.07000000000002,Gabon,1,-50.333333333333336,206.9333333333333
Gabon,FIFA World Cup qualification,False,107.83333333333333,183.29333333333332,Niger,91.66666666666667,173.07000000000002,Gabon,1,16.166666666666657,10.2233333333333
Gabon,FIFA World Cup qualification,False,49.5,280.28333333333336,Nigeria,91.66666666666667,173.07000000000002,Gabon,1,-42.16666666666667,107.21333333333334
Gabon,FIFA World Cup qualification,False,49.5,280.28333333333336,Nigeria,91.66666666666667,173.07000000000002,Gabon,1,-42.16666666666667,107.21333333333334
Gabon,FIFA World Cup qualification,False,26.833333333333332,401.705,Senegal,91.66666666666667,173.07000000000002,Gabon,1,-64.83333333333334,228.63499999999996
Gabon,FIFA World Cup qualification,False,110.0,143.18666666666664,Zimbabwe,91.66666666666667,173.07000000000002,Gabon,1,18.33333333333333,-29.883333333333383
Gambia,FIFA World Cup qualification,True,143.5,60.69,Liberia,168.66666666666666,54.145,Gambia,1,-25.166666666666657,6.544999999999995
Gambia,FIFA World Cup qualification,False,98.0,175.64666666666665,Libya,168.66666666666666,54.145,Gambia,1,-70.66666666666666,121.50166666666664
Gambia,FIFA World Cup qualification,False,41.333333333333336,380.00333333333333,Morocco,168.66666666666666,54.145,Gambia,1,-127.33333333333331,325.85833333333335
Georgia,FIFA World Cup qualification,False,57.833333333333336,243.60333333333332,Albania,98.66666666666667,203.5683333333333,Georgia,1,-40.833333333333336,40.035000000000025
Georgia,FIFA World Cup qualification,False,89.16666666666667,206.66,Cyprus,98.66666666666667,203.5683333333333,Georgia,1,-9.5,3.091666666666697
Georgia,FIFA World Cup qualification,False,12.0,754.7800000000001,Denmark,98.66666666666667,203.5683333333333,Georgia,1,-86.66666666666667,551.2116666666668
Georgia,FIFA World Cup qualification,False,14.333333333333334,479.66833333333335,England,98.66666666666667,203.5683333333333,Georgia,1,-84.33333333333334,276.1
Georgia,FIFA World Cup qualification,False,8.0,521.5266666666665,France,98.66666666666667,203.5683333333333,Georgia,1,-90.66666666666667,317.95833333333326
Georgia,FIFA World Cup qualification,False,50.5,193.13,Hungary,98.66666666666667,203.5683333333333,Georgia,1,-48.16666666666667,-10.438333333333304
Georgia,FIFA World Cup qualification,False,16.833333333333332,440.00500000000005,Italy,98.66666666666667,203.5683333333333,Georgia,1,-81.83333333333334,236.43666666666675
Georgia,FIFA World Cup qualification,False,34.833333333333336,445.91499999999996,Serbia,98.66666666666667,203.5683333333333,Georgia,1,-63.833333333333336,242.34666666666666
Germany,FIFA World Cup,True,4.5,462.20166666666665,Argentina,1.0,822.7366666666667,Germany,1,3.5,-360.535
Germany,FIFA World Cup,True,27.333333333333332,430.10999999999996,Austria,1.0,822.7366666666667,Germany,1,26.333333333333332,-392.6266666666667
Germany,FIFA World Cup,False,14.333333333333334,479.66833333333335,England,1.0,822.7366666666667,Germany,1,13.333333333333334,-343.0683333333333
Germany,FIFA World Cup,True,8.0,521.5266666666665,France,1.0,822.7366666666667,Germany,1,7.0,-301.21000000000015
Germany,FIFA World Cup,True,59.166666666666664,183.17666666666665,Korea Republic,1.0,822.7366666666667,Germany,1,58.166666666666664,-639.5600000000001
Germany,FIFA World Cup,False,21.0,578.8333333333334,Sweden,1.0,822.7366666666667,Germany,1,20.0,-243.9033333333333
Ghana,FIFA World Cup qualification,False,61.5,212.29999999999998,Algeria,51.0,263.55833333333334,Ghana,1,10.5,-51.258333333333354
Ghana,FIFA World Cup,True,2.0,638.3583333333332,Brazil,51.0,263.55833333333334,Ghana,1,-49.0,374.7999999999999
Ghana,FIFA World Cup qualification,False,52.666666666666664,252.12166666666664,Burkina Faso,51.0,263.55833333333334,Ghana,1,1.6666666666666643,-11.436666666666696
Ghana,FIFA World Cup qualification,False,144.5,82.33833333333332,Burundi,51.0,263.55833333333334,Ghana,1,93.5,-181.22000000000003
Ghana,FIFA World Cup qualification,False,68.83333333333333,229.67499999999998,Guinea,51.0,263.55833333333334,Ghana,1,17.83333333333333,-33.883333333333354
